TractFIPS,CityFIPS,MeasureId,Data_Value
09001042500,0955990,OBESITY,0.214
09001042600,0955990,OBESITY,0.22699999999999998
09001042700,0955990,OBESITY,0.21
09001042800,0955990,OBESITY,0.23600000000000002
09001042900,0955990,OBESITY,0.215
09001043000,0955990,OBESITY,0.22
09001043100,0955990,OBESITY,0.221
09001043200,0955990,OBESITY,0.259
09001043300,0955990,OBESITY,0.245
09001043400,0955990,OBESITY,0.282
09001043700,0955990,OBESITY,0.28800000000000003
09001043800,0955990,OBESITY,0.251
09001043900,0955990,OBESITY,0.247
09001044000,0955990,OBESITY,0.284
09001044100,0955990,OBESITY,0.307
09001044200,0955990,OBESITY,0.262
09001044300,0955990,OBESITY,0.228
09001044400,0955990,OBESITY,0.301
09001044500,0955990,OBESITY,0.33399999999999996
09001044600,0955990,OBESITY,0.212
09001042500,0955990,PAPTEST,0.87
09001042600,0955990,PAPTEST,0.857
09001042700,0955990,PAPTEST,0.8690000000000001
09001042800,0955990,PAPTEST,0.853
09001042900,0955990,PAPTEST,0.87
09001043000,0955990,PAPTEST,0.866
09001043100,0955990,PAPTEST,0.8640000000000001
09001043200,0955990,PAPTEST,0.8390000000000001
09001043300,0955990,PAPTEST,0.858
09001043400,0955990,PAPTEST,0.8170000000000001
09001043500,0955990,PAPTEST,0.856
09001042800,0955990,STROKE,0.025
09001043600,0955990,PAPTEST,0.848
09001043700,0955990,PAPTEST,0.83
09001043800,0955990,PAPTEST,0.83
09001043900,0955990,PAPTEST,0.853
09001044000,0955990,PAPTEST,0.8320000000000001
09001044100,0955990,PAPTEST,0.795
09001044200,0955990,PAPTEST,0.83
09001044300,0955990,PAPTEST,0.858
09001044400,0955990,PAPTEST,0.82
09001044500,0955990,PAPTEST,0.809
09001044600,0955990,PAPTEST,0.8759999999999999
09001042500,0955990,PHLTH,0.081
09001042600,0955990,PHLTH,0.08800000000000001
09001042700,0955990,PHLTH,0.076
09001042800,0955990,PHLTH,0.09
09001042900,0955990,PHLTH,0.079
09001043000,0955990,PHLTH,0.079
09001043100,0955990,PHLTH,0.081
09001043200,0955990,PHLTH,0.099
09001043300,0955990,PHLTH,0.08800000000000001
09001043400,0955990,PHLTH,0.106
09001043500,0955990,PHLTH,0.08800000000000001
09001043600,0955990,PHLTH,0.09
09001043700,0955990,PHLTH,0.10300000000000001
09001043800,0955990,PHLTH,0.094
09001043900,0955990,PHLTH,0.09300000000000001
09001044000,0955990,PHLTH,0.106
09001044100,0955990,PHLTH,0.115
09001044200,0955990,PHLTH,0.1
09001044300,0955990,PHLTH,0.084
09001044400,0955990,PHLTH,0.113
09001044500,0955990,PHLTH,0.11599999999999999
09001044600,0955990,PHLTH,0.07400000000000001
09001042500,0955990,SLEEP,0.299
09001042600,0955990,SLEEP,0.321
09001042700,0955990,SLEEP,0.319
09001042800,0955990,SLEEP,0.332
09001042900,0955990,SLEEP,0.299
09001043000,0955990,SLEEP,0.313
09001043100,0955990,SLEEP,0.319
09001043200,0955990,SLEEP,0.349
09001043300,0955990,SLEEP,0.34700000000000003
09001043400,0955990,SLEEP,0.379
09001043500,0955990,SLEEP,0.32799999999999996
09001043600,0955990,SLEEP,0.32799999999999996
09001043700,0955990,SLEEP,0.382
09001043800,0955990,SLEEP,0.364
09001043900,0955990,SLEEP,0.34
09001044000,0955990,SLEEP,0.386
09001044100,0955990,SLEEP,0.39
09001044200,0955990,SLEEP,0.355
09001044300,0955990,SLEEP,0.316
09001044400,0955990,SLEEP,0.39299999999999996
09001044500,0955990,SLEEP,0.41600000000000004
09001044600,0955990,SLEEP,0.28600000000000003
09001042500,0955990,STROKE,0.025
09001042600,0955990,STROKE,0.024
09001042700,0955990,STROKE,0.022000000000000002
09001042900,0955990,STROKE,0.023
09001043000,0955990,STROKE,0.023
09001043100,0955990,STROKE,0.023
09001043200,0955990,STROKE,0.027000000000000003
09001043300,0955990,STROKE,0.023
09001043400,0955990,STROKE,0.025
09001043500,0955990,STROKE,0.025
09001043600,0955990,STROKE,0.025
09001043700,0955990,STROKE,0.024
09001043800,0955990,STROKE,0.023
09001043900,0955990,STROKE,0.025
09001044000,0955990,STROKE,0.025
09001044100,0955990,STROKE,0.026000000000000002
09001044200,0955990,STROKE,0.025
09001044300,0955990,STROKE,0.024
09001044400,0955990,STROKE,0.027999999999999997
09001044500,0955990,STROKE,0.027000000000000003
09001044600,0955990,STROKE,0.022000000000000002
09001020700,0973000,STROKE,0.026000000000000002
09001042500,0955990,TEETHLOST,0.065
09001042600,0955990,TEETHLOST,0.078
09001042700,0955990,TEETHLOST,0.07200000000000001
09001042800,0955990,TEETHLOST,0.085
09001042900,0955990,TEETHLOST,0.063
09001043000,0955990,TEETHLOST,0.069
09001043100,0955990,TEETHLOST,0.071
09001043200,0955990,TEETHLOST,0.106
09001043300,0955990,TEETHLOST,0.094
09001043400,0955990,TEETHLOST,0.13699999999999998
09001043500,0955990,TEETHLOST,0.081
09001043600,0955990,TEETHLOST,0.085
09001043700,0955990,TEETHLOST,0.131
09001043800,0955990,TEETHLOST,0.111
09001043900,0955990,TEETHLOST,0.08900000000000001
09001044000,0955990,TEETHLOST,0.13699999999999998
09001044100,0955990,TEETHLOST,0.159
09001044200,0955990,TEETHLOST,0.11699999999999999
09001044300,0955990,TEETHLOST,0.073
09001044400,0955990,TEETHLOST,0.14800000000000002
09001044500,0955990,TEETHLOST,0.17300000000000001
09001044600,0955990,TEETHLOST,0.05
09001020100,0973000,ACCESS2,0.166
09001020200,0973000,ACCESS2,0.049
09001020300,0973000,ACCESS2,0.055999999999999994
09001020400,0973000,ACCESS2,0.059000000000000004
09001020500,0973000,ACCESS2,0.055999999999999994
09001020600,0973000,ACCESS2,0.08199999999999999
09001020700,0973000,ACCESS2,0.067
09001020800,0973000,ACCESS2,0.069
09001020900,0973000,ACCESS2,0.11
09001021000,0973000,ACCESS2,0.091
09001021100,0973000,ACCESS2,0.11800000000000001
09001021200,0973000,ACCESS2,0.07400000000000001
09001021300,0973000,ACCESS2,0.135
09001021400,0973000,ACCESS2,0.233
09001021500,0973000,ACCESS2,0.312
09001021600,0973000,ACCESS2,0.11699999999999999
09001021700,0973000,ACCESS2,0.115
09001021801,0973000,ACCESS2,0.11599999999999999
09001021802,0973000,ACCESS2,0.17300000000000001
09001021900,0973000,ACCESS2,0.142
09001022000,0973000,ACCESS2,0.166
09001022100,0973000,ACCESS2,0.228
09001022200,0973000,ACCESS2,0.31
09001022300,0973000,ACCESS2,0.22899999999999998
09001022400,0973000,ACCESS2,0.057
09001020100,0973000,ARTHRITIS,0.248
09001020200,0973000,ARTHRITIS,0.23399999999999999
09001020300,0973000,ARTHRITIS,0.23199999999999998
09001020400,0973000,ARTHRITIS,0.233
09001020500,0973000,ARTHRITIS,0.24
09001020600,0973000,ARTHRITIS,0.221
09001020700,0973000,ARTHRITIS,0.249
09001020800,0973000,ARTHRITIS,0.217
09001020900,0973000,ARTHRITIS,0.196
09001021000,0973000,ARTHRITIS,0.21
09001021100,0973000,ARTHRITIS,0.193
09001021200,0973000,ARTHRITIS,0.22699999999999998
09001021300,0973000,ARTHRITIS,0.20600000000000002
09001021400,0973000,ARTHRITIS,0.21899999999999997
09001021500,0973000,ARTHRITIS,0.187
09001021600,0973000,ARTHRITIS,0.142
09001021700,0973000,ARTHRITIS,0.146
09001021801,0973000,ARTHRITIS,0.19899999999999998
09001021802,0973000,ARTHRITIS,0.225
09001021900,0973000,ARTHRITIS,0.20800000000000002
09001022000,0973000,ARTHRITIS,0.196
09001022100,0973000,ARTHRITIS,0.2
09001022200,0973000,ARTHRITIS,0.166
09001022300,0973000,ARTHRITIS,0.212
09001022400,0973000,ARTHRITIS,0.221
09001020100,0973000,BINGE,0.14400000000000002
09001020200,0973000,BINGE,0.162
09001020300,0973000,BINGE,0.162
09001020400,0973000,BINGE,0.166
09001020500,0973000,BINGE,0.157
09001020600,0973000,BINGE,0.171
09001020700,0973000,BINGE,0.16399999999999998
09001020800,0973000,BINGE,0.177
09001020900,0973000,BINGE,0.18100000000000002
09001021000,0973000,BINGE,0.182
09001021100,0973000,BINGE,0.182
09001021200,0973000,BINGE,0.163
09001021300,0973000,BINGE,0.16899999999999998
09001021400,0973000,BINGE,0.155
09001021500,0973000,BINGE,0.165
09001021600,0973000,BINGE,0.17600000000000002
09001021700,0973000,BINGE,0.19399999999999998
09001021801,0973000,BINGE,0.16899999999999998
09001021802,0973000,BINGE,0.155
09001021900,0973000,BINGE,0.175
09001022000,0973000,BINGE,0.175
09001022100,0973000,BINGE,0.175
09001022200,0973000,BINGE,0.18100000000000002
09001022300,0973000,BINGE,0.158
09001022400,0973000,BINGE,0.172
09001020100,0973000,BPHIGH,0.366
09001020200,0973000,BPHIGH,0.335
09001020300,0973000,BPHIGH,0.32899999999999996
09001020800,0973000,STROKE,0.022000000000000002
09001020400,0973000,BPHIGH,0.324
09001020500,0973000,BPHIGH,0.33299999999999996
09001020600,0973000,BPHIGH,0.3
09001020700,0973000,BPHIGH,0.32799999999999996
09001020800,0973000,BPHIGH,0.298
09001020900,0973000,BPHIGH,0.276
09001021000,0973000,BPHIGH,0.28600000000000003
09001021100,0973000,BPHIGH,0.276
09001021200,0973000,BPHIGH,0.31
09001021300,0973000,BPHIGH,0.304
09001021400,0973000,BPHIGH,0.318
09001021500,0973000,BPHIGH,0.29
09001021600,0973000,BPHIGH,0.233
09001021700,0973000,BPHIGH,0.24100000000000002
09001021801,0973000,BPHIGH,0.287
09001021802,0973000,BPHIGH,0.325
09001021900,0973000,BPHIGH,0.303
09001022000,0973000,BPHIGH,0.28600000000000003
09001022100,0973000,BPHIGH,0.284
09001022200,0973000,BPHIGH,0.27
09001022300,0973000,BPHIGH,0.302
09001022400,0973000,BPHIGH,0.303
09001020100,0973000,BPMED,0.7859999999999999
09001020200,0973000,BPMED,0.7829999999999999
09001020300,0973000,BPMED,0.7759999999999999
09001020400,0973000,BPMED,0.775
09001020500,0973000,BPMED,0.7879999999999999
09001020600,0973000,BPMED,0.758
09001020700,0973000,BPMED,0.784
09001020800,0973000,BPMED,0.755
09001020900,0973000,BPMED,0.72
09001021000,0973000,BPMED,0.7390000000000001
09001021100,0973000,BPMED,0.72
09001021200,0973000,BPMED,0.768
09001021300,0973000,BPMED,0.738
09001021400,0973000,BPMED,0.742
09001021500,0973000,BPMED,0.691
09001021600,0973000,BPMED,0.659
09001021700,0973000,BPMED,0.6709999999999999
09001021801,0973000,BPMED,0.735
09001021802,0973000,BPMED,0.7490000000000001
09001021900,0973000,BPMED,0.731
09001022000,0973000,BPMED,0.716
09001022100,0973000,BPMED,0.7170000000000001
09001022200,0973000,BPMED,0.657
09001022300,0973000,BPMED,0.726
09001022400,0973000,BPMED,0.757
09001020100,0973000,CANCER,0.069
09001020200,0973000,CANCER,0.08900000000000001
09001020300,0973000,CANCER,0.085
09001020400,0973000,CANCER,0.087
09001020500,0973000,CANCER,0.094
09001020600,0973000,CANCER,0.077
09001020700,0973000,CANCER,0.092
09001020800,0973000,CANCER,0.079
09001020900,0973000,CANCER,0.062
09001021000,0973000,CANCER,0.069
09001021100,0973000,CANCER,0.061
09001021200,0973000,CANCER,0.08199999999999999
09001021300,0973000,CANCER,0.061
09001021400,0973000,CANCER,0.057999999999999996
09001021500,0973000,CANCER,0.036000000000000004
09001021600,0973000,CANCER,0.045
09001021700,0973000,CANCER,0.044000000000000004
09001021801,0973000,CANCER,0.063
09001021802,0973000,CANCER,0.061
09001021900,0973000,CANCER,0.06
09001022000,0973000,CANCER,0.054000000000000006
09001022100,0973000,CANCER,0.053
09001022200,0973000,CANCER,0.033
09001022300,0973000,CANCER,0.052000000000000005
09001022400,0973000,CANCER,0.081
09001020100,0973000,CASTHMA,0.094
09001020200,0973000,CASTHMA,0.075
09001020300,0973000,CASTHMA,0.078
09001020400,0973000,CASTHMA,0.076
09001020500,0973000,CASTHMA,0.076
09001020600,0973000,CASTHMA,0.08
09001020700,0973000,CASTHMA,0.079
09001020800,0973000,CASTHMA,0.078
09001020900,0973000,CASTHMA,0.086
09001021000,0973000,CASTHMA,0.083
09001021100,0973000,CASTHMA,0.085
09001021200,0973000,CASTHMA,0.079
09001021300,0973000,CASTHMA,0.086
09001021400,0973000,CASTHMA,0.095
09001021500,0973000,CASTHMA,0.10400000000000001
09001021600,0973000,CASTHMA,0.078
09001021700,0973000,CASTHMA,0.08
09001021801,0973000,CASTHMA,0.083
09001021802,0973000,CASTHMA,0.094
09001021900,0973000,CASTHMA,0.087
09001022000,0973000,CASTHMA,0.09
09001022100,0973000,CASTHMA,0.091
09001022200,0973000,CASTHMA,0.096
09001022300,0973000,CASTHMA,0.10099999999999999
09001020900,0973000,STROKE,0.021
09001022400,0973000,CASTHMA,0.08
09001020100,0973000,CHD,0.071
09001020200,0973000,CHD,0.057
09001020300,0973000,CHD,0.055999999999999994
09001020400,0973000,CHD,0.057999999999999996
09001020500,0973000,CHD,0.06
09001020600,0973000,CHD,0.054000000000000006
09001020700,0973000,CHD,0.063
09001020800,0973000,CHD,0.053
09001020900,0973000,CHD,0.046
09001021000,0973000,CHD,0.049
09001021100,0973000,CHD,0.047
09001021200,0973000,CHD,0.055
09001021300,0973000,CHD,0.052000000000000005
09001021400,0973000,CHD,0.06
09001021500,0973000,CHD,0.049
09001021600,0973000,CHD,0.032
09001021700,0973000,CHD,0.032
09001021801,0973000,CHD,0.048
09001021802,0973000,CHD,0.057999999999999996
09001021900,0973000,CHD,0.053
09001022000,0973000,CHD,0.047
09001022100,0973000,CHD,0.054000000000000006
09001022200,0973000,CHD,0.044000000000000004
09001022300,0973000,CHD,0.055999999999999994
09001022400,0973000,CHD,0.052000000000000005
09001020100,0973000,CHECKUP,0.674
09001020200,0973000,CHECKUP,0.716
09001020300,0973000,CHECKUP,0.706
09001020400,0973000,CHECKUP,0.7070000000000001
09001020500,0973000,CHECKUP,0.7170000000000001
09001020600,0973000,CHECKUP,0.6890000000000001
09001020700,0973000,CHECKUP,0.7070000000000001
09001020800,0973000,CHECKUP,0.688
09001020900,0973000,CHECKUP,0.653
09001021000,0973000,CHECKUP,0.674
09001021100,0973000,CHECKUP,0.653
09001021200,0973000,CHECKUP,0.6970000000000001
09001021300,0973000,CHECKUP,0.662
09001021400,0973000,CHECKUP,0.662
09001021500,0973000,CHECKUP,0.613
09001021600,0973000,CHECKUP,0.625
09001021700,0973000,CHECKUP,0.632
09001021801,0973000,CHECKUP,0.664
09001021802,0973000,CHECKUP,0.669
09001021900,0973000,CHECKUP,0.648
09001022000,0973000,CHECKUP,0.6509999999999999
09001022100,0973000,CHECKUP,0.636
09001022200,0973000,CHECKUP,0.586
09001022300,0973000,CHECKUP,0.642
09001022400,0973000,CHECKUP,0.695
09001020100,0973000,CHOLSCREEN,0.7709999999999999
09001020200,0973000,CHOLSCREEN,0.866
09001020300,0973000,CHOLSCREEN,0.863
09001020400,0973000,CHOLSCREEN,0.862
09001020500,0973000,CHOLSCREEN,0.865
09001020600,0973000,CHOLSCREEN,0.835
09001020700,0973000,CHOLSCREEN,0.857
09001020800,0973000,CHOLSCREEN,0.8390000000000001
09001020900,0973000,CHOLSCREEN,0.7909999999999999
09001021000,0973000,CHOLSCREEN,0.825
09001021100,0973000,CHOLSCREEN,0.7809999999999999
09001021200,0973000,CHOLSCREEN,0.841
09001021300,0973000,CHOLSCREEN,0.7809999999999999
09001021400,0973000,CHOLSCREEN,0.753
09001021500,0973000,CHOLSCREEN,0.703
09001021600,0973000,CHOLSCREEN,0.72
09001021700,0973000,CHOLSCREEN,0.731
09001021801,0973000,CHOLSCREEN,0.792
09001021802,0973000,CHOLSCREEN,0.777
09001021900,0973000,CHOLSCREEN,0.7659999999999999
09001022000,0973000,CHOLSCREEN,0.767
09001022100,0973000,CHOLSCREEN,0.75
09001022200,0973000,CHOLSCREEN,0.684
09001022300,0973000,CHOLSCREEN,0.752
09001022400,0973000,CHOLSCREEN,0.856
09001020100,0973000,COLON_SCREEN,0.645
09001020200,0973000,COLON_SCREEN,0.75
09001020300,0973000,COLON_SCREEN,0.733
09001020400,0973000,COLON_SCREEN,0.736
09001020500,0973000,COLON_SCREEN,0.748
09001020600,0973000,COLON_SCREEN,0.715
09001020700,0973000,COLON_SCREEN,0.72
09001020800,0973000,COLON_SCREEN,0.728
09001020900,0973000,COLON_SCREEN,0.679
09001021000,0973000,COLON_SCREEN,0.701
09001021100,0973000,COLON_SCREEN,0.6759999999999999
09001021200,0973000,COLON_SCREEN,0.723
09001021300,0973000,COLON_SCREEN,0.655
09001021400,0973000,COLON_SCREEN,0.6
09001021500,0973000,COLON_SCREEN,0.532
09001021600,0973000,COLON_SCREEN,0.669
09001021700,0973000,COLON_SCREEN,0.688
09001021801,0973000,COLON_SCREEN,0.68
09001021802,0973000,COLON_SCREEN,0.63
09001021900,0973000,COLON_SCREEN,0.644
09001022000,0973000,COLON_SCREEN,0.636
09001022100,0973000,COLON_SCREEN,0.611
09001022200,0973000,COLON_SCREEN,0.522
09001022300,0973000,COLON_SCREEN,0.596
09001022400,0973000,COLON_SCREEN,0.7290000000000001
09001020100,0973000,COPD,0.066
09001020200,0973000,COPD,0.043
09001020300,0973000,COPD,0.046
09001020400,0973000,COPD,0.046
09001020500,0973000,COPD,0.045
09001020600,0973000,COPD,0.048
09001020700,0973000,COPD,0.052000000000000005
09001020800,0973000,COPD,0.045
09001020900,0973000,COPD,0.048
09001021000,0973000,COPD,0.048
09001021100,0973000,COPD,0.047
09001021200,0973000,COPD,0.046
09001021300,0973000,COPD,0.051
09001021400,0973000,COPD,0.059000000000000004
09001021500,0973000,COPD,0.06
09001021600,0973000,COPD,0.033
09001021700,0973000,COPD,0.033
09001021801,0973000,COPD,0.046
09001021802,0973000,COPD,0.059000000000000004
09001021900,0973000,COPD,0.054000000000000006
09001022000,0973000,COPD,0.05
09001022100,0973000,COPD,0.055999999999999994
09001022200,0973000,COPD,0.054000000000000006
09001022300,0973000,COPD,0.064
09001022400,0973000,COPD,0.043
09001020100,0973000,COREM,0.28600000000000003
09001020200,0973000,COREM,0.375
09001021400,0973000,CSMOKING,0.191
09001021500,0973000,CSMOKING,0.24600000000000002
09001020300,0973000,COREM,0.365
09001020400,0973000,COREM,0.377
09001020500,0973000,COREM,0.375
09001020600,0973000,COREM,0.35200000000000004
09001020700,0973000,COREM,0.365
09001020800,0973000,COREM,0.36700000000000005
09001020900,0973000,COREM,0.33799999999999997
09001021000,0973000,COREM,0.348
09001021100,0973000,COREM,0.342
09001021200,0973000,COREM,0.364
09001021300,0973000,COREM,0.316
09001021400,0973000,COREM,0.28800000000000003
09001021500,0973000,COREM,0.228
09001021600,0973000,COREM,0.341
09001021700,0973000,COREM,0.321
09001021801,0973000,COREM,0.33399999999999996
09001021802,0973000,COREM,0.299
09001021900,0973000,COREM,0.325
09001022000,0973000,COREM,0.3
09001022100,0973000,COREM,0.29
09001022200,0973000,COREM,0.226
09001022300,0973000,COREM,0.266
09001022400,0973000,COREM,0.369
09001020100,0973000,COREW,0.31
09001020200,0973000,COREW,0.446
09001020300,0973000,COREW,0.431
09001020400,0973000,COREW,0.441
09001020500,0973000,COREW,0.43
09001020600,0973000,COREW,0.413
09001020700,0973000,COREW,0.41700000000000004
09001020800,0973000,COREW,0.419
09001020900,0973000,COREW,0.37799999999999995
09001021000,0973000,COREW,0.40399999999999997
09001021100,0973000,COREW,0.38
09001021200,0973000,COREW,0.413
09001021300,0973000,COREW,0.361
09001021400,0973000,COREW,0.297
09001021500,0973000,COREW,0.251
09001021600,0973000,COREW,0.36700000000000005
09001021700,0973000,COREW,0.37
09001021801,0973000,COREW,0.382
09001021802,0973000,COREW,0.332
09001021900,0973000,COREW,0.354
09001022000,0973000,COREW,0.337
09001022100,0973000,COREW,0.321
09001022200,0973000,COREW,0.254
09001022300,0973000,COREW,0.303
09001022400,0973000,COREW,0.43200000000000005
09001020100,0973000,CSMOKING,0.18100000000000002
09001020200,0973000,CSMOKING,0.10400000000000001
09001020300,0973000,CSMOKING,0.114
09001020400,0973000,CSMOKING,0.11599999999999999
09001020500,0973000,CSMOKING,0.105
09001020600,0973000,CSMOKING,0.136
09001020700,0973000,CSMOKING,0.129
09001020800,0973000,CSMOKING,0.13
09001020900,0973000,CSMOKING,0.166
09001021000,0973000,CSMOKING,0.158
09001021100,0973000,CSMOKING,0.163
09001021200,0973000,CSMOKING,0.127
09001021300,0973000,CSMOKING,0.165
09001020500,0973000,STROKE,0.024
09001021600,0973000,CSMOKING,0.14300000000000002
09001021700,0973000,CSMOKING,0.15
09001021801,0973000,CSMOKING,0.149
09001021802,0973000,CSMOKING,0.184
09001021900,0973000,CSMOKING,0.174
09001022000,0973000,CSMOKING,0.184
09001022100,0973000,CSMOKING,0.198
09001022200,0973000,CSMOKING,0.23600000000000002
09001022300,0973000,CSMOKING,0.217
09001022400,0973000,CSMOKING,0.11699999999999999
09001020100,0973000,DENTAL,0.644
09001020200,0973000,DENTAL,0.8420000000000001
09001020300,0973000,DENTAL,0.825
09001020400,0973000,DENTAL,0.823
09001020500,0973000,DENTAL,0.831
09001020600,0973000,DENTAL,0.787
09001020700,0973000,DENTAL,0.805
09001020800,0973000,DENTAL,0.8059999999999999
09001020900,0973000,DENTAL,0.738
09001021000,0973000,DENTAL,0.768
09001021100,0973000,DENTAL,0.7340000000000001
09001021200,0973000,DENTAL,0.799
09001021300,0973000,DENTAL,0.7090000000000001
09001021400,0973000,DENTAL,0.607
09001021500,0973000,DENTAL,0.506
09001021600,0973000,DENTAL,0.726
09001021700,0973000,DENTAL,0.7340000000000001
09001021801,0973000,DENTAL,0.74
09001021802,0973000,DENTAL,0.6579999999999999
09001021900,0973000,DENTAL,0.701
09001022000,0973000,DENTAL,0.674
09001022100,0973000,DENTAL,0.623
09001022200,0973000,DENTAL,0.527
09001022300,0973000,DENTAL,0.588
09001022400,0973000,DENTAL,0.826
09001020100,0973000,DIABETES,0.11900000000000001
09001020200,0973000,DIABETES,0.075
09001020300,0973000,DIABETES,0.076
09001020400,0973000,DIABETES,0.076
09001020500,0973000,DIABETES,0.075
09001020600,0973000,DIABETES,0.077
09001020700,0973000,DIABETES,0.08
09001020800,0973000,DIABETES,0.07
09001020900,0973000,DIABETES,0.07200000000000001
09001021000,0973000,DIABETES,0.07400000000000001
09001021100,0973000,DIABETES,0.07200000000000001
09001021200,0973000,DIABETES,0.076
09001021300,0973000,DIABETES,0.086
09001021400,0973000,DIABETES,0.105
09001021500,0973000,DIABETES,0.113
09001021600,0973000,DIABETES,0.055
09001021700,0973000,DIABETES,0.06
09001021801,0973000,DIABETES,0.077
09001021802,0973000,DIABETES,0.10300000000000001
09001021900,0973000,DIABETES,0.085
09001022000,0973000,DIABETES,0.085
09001022100,0973000,DIABETES,0.095
09001022200,0973000,DIABETES,0.1
09001022300,0973000,DIABETES,0.106
09001022400,0973000,DIABETES,0.07
09001020100,0973000,HIGHCHOL,0.371
09001020200,0973000,HIGHCHOL,0.389
09001020300,0973000,HIGHCHOL,0.38299999999999995
09001020400,0973000,HIGHCHOL,0.379
09001020500,0973000,HIGHCHOL,0.381
09001020600,0973000,HIGHCHOL,0.35700000000000004
09001020700,0973000,HIGHCHOL,0.377
09001020800,0973000,HIGHCHOL,0.35700000000000004
09001020900,0973000,HIGHCHOL,0.32799999999999996
09001021000,0973000,HIGHCHOL,0.342
09001021100,0973000,HIGHCHOL,0.32799999999999996
09001021200,0973000,HIGHCHOL,0.36200000000000004
09001021300,0973000,HIGHCHOL,0.34
09001021400,0973000,HIGHCHOL,0.326
09001021500,0973000,HIGHCHOL,0.304
09001021600,0973000,HIGHCHOL,0.281
09001021700,0973000,HIGHCHOL,0.285
09001021801,0973000,HIGHCHOL,0.33399999999999996
09001021802,0973000,HIGHCHOL,0.34700000000000003
09001021900,0973000,HIGHCHOL,0.349
09001022000,0973000,HIGHCHOL,0.322
09001022100,0973000,HIGHCHOL,0.325
09001022200,0973000,HIGHCHOL,0.303
09001022300,0973000,HIGHCHOL,0.325
09001022400,0973000,HIGHCHOL,0.364
09001020100,0973000,KIDNEY,0.031
09001020200,0973000,KIDNEY,0.023
09001020300,0973000,KIDNEY,0.023
09001020400,0973000,KIDNEY,0.023
09001020500,0973000,KIDNEY,0.024
09001020600,0973000,KIDNEY,0.023
09001020700,0973000,KIDNEY,0.025
09001020800,0973000,KIDNEY,0.022000000000000002
09001020900,0973000,KIDNEY,0.021
09001021000,0973000,KIDNEY,0.022000000000000002
09001021100,0973000,KIDNEY,0.022000000000000002
09001021200,0973000,KIDNEY,0.023
09001021300,0973000,KIDNEY,0.024
09001021400,0973000,KIDNEY,0.028999999999999998
09001021500,0973000,KIDNEY,0.027999999999999997
09001021600,0973000,KIDNEY,0.018000000000000002
09001021700,0973000,KIDNEY,0.019
09001021801,0973000,KIDNEY,0.023
09001021802,0973000,KIDNEY,0.027999999999999997
09001021900,0973000,KIDNEY,0.024
09001022000,0973000,KIDNEY,0.024
09001022100,0973000,KIDNEY,0.027000000000000003
09001022200,0973000,KIDNEY,0.026000000000000002
09001022300,0973000,KIDNEY,0.025
09001022400,0973000,KIDNEY,0.021
09001020100,0973000,LPA,0.248
09001020200,0973000,LPA,0.13699999999999998
09001020300,0973000,LPA,0.146
09001020400,0973000,LPA,0.15
09001020500,0973000,LPA,0.14800000000000002
09001020600,0973000,LPA,0.16899999999999998
09001020700,0973000,LPA,0.166
09001020800,0973000,LPA,0.157
09001020900,0973000,LPA,0.185
09001021000,0973000,LPA,0.17800000000000002
09001021100,0973000,LPA,0.18600000000000003
09001021200,0973000,LPA,0.16399999999999998
09001021300,0973000,LPA,0.205
09001021400,0973000,LPA,0.273
09001021500,0973000,LPA,0.311
09001021600,0973000,LPA,0.17
09001021700,0973000,LPA,0.166
09001021801,0973000,LPA,0.18600000000000003
09001021802,0973000,LPA,0.24
09001021900,0973000,LPA,0.20800000000000002
09001022000,0973000,LPA,0.226
09001022100,0973000,LPA,0.256
09001022200,0973000,LPA,0.29
09001022300,0973000,LPA,0.27
09001022400,0973000,LPA,0.141
09001020100,0973000,MAMMOUSE,0.767
09001020200,0973000,MAMMOUSE,0.821
09001020300,0973000,MAMMOUSE,0.816
09001020400,0973000,MAMMOUSE,0.812
09001020500,0973000,MAMMOUSE,0.8190000000000001
09001020600,0973000,MAMMOUSE,0.805
09001020700,0973000,MAMMOUSE,0.8059999999999999
09001020800,0973000,MAMMOUSE,0.81
09001020900,0973000,MAMMOUSE,0.787
09001021000,0973000,MAMMOUSE,0.8
09001021100,0973000,MAMMOUSE,0.789
09001021200,0973000,MAMMOUSE,0.812
09001021300,0973000,MAMMOUSE,0.792
09001021400,0973000,MAMMOUSE,0.78
09001021500,0973000,MAMMOUSE,0.762
09001021600,0973000,MAMMOUSE,0.7959999999999999
09001021700,0973000,MAMMOUSE,0.8140000000000001
09001021801,0973000,MAMMOUSE,0.7959999999999999
09001021802,0973000,MAMMOUSE,0.778
09001021900,0973000,MAMMOUSE,0.779
09001022000,0973000,MAMMOUSE,0.7859999999999999
09001022100,0973000,MAMMOUSE,0.7659999999999999
09001022200,0973000,MAMMOUSE,0.753
09001022300,0973000,MAMMOUSE,0.7609999999999999
09001022400,0973000,MAMMOUSE,0.812
09001020100,0973000,MHLTH,0.114
09001020200,0973000,MHLTH,0.073
09001020300,0973000,MHLTH,0.078
09001020400,0973000,MHLTH,0.078
09001020500,0973000,MHLTH,0.073
09001020600,0973000,MHLTH,0.08800000000000001
09001020700,0973000,MHLTH,0.084
09001020800,0973000,MHLTH,0.084
09001020900,0973000,MHLTH,0.102
09001021000,0973000,MHLTH,0.09699999999999999
09001021100,0973000,MHLTH,0.10099999999999999
09001021200,0973000,MHLTH,0.083
09001021300,0973000,MHLTH,0.10400000000000001
